Date,Time,Respiration rate per minute
2024.12.02 20.22,20.22,13.16
2024.12.02 20.23,20.23,13.77
2024.12.02 20.24,20.24,13.62
2024.12.02 20.25,20.25,17.78
2024.12.02 20.27,20.27,19.81
2024.12.02 20.33,20.33,17.1
2024.12.02 20.34,20.34,15.19
2024.12.02 20.36,20.36,14.18
2024.12.02 20.37,20.37,13.82
2024.12.02 20.40,20.40,14.73
2024.12.02 20.41,20.41,14.41
2024.12.02 20.44,20.44,14.23
2024.12.02 20.45,20.45,14.29
2024.12.02 20.47,20.47,14.2
2024.12.02 20.48,20.48,13.97
2024.12.02 20.49,20.49,13.7
2024.12.02 20.50,20.50,13.47
2024.12.02 20.51,20.51,13.56
2024.12.02 20.52,20.52,14.39
2024.12.02 20.53,20.53,13.84
2024.12.02 20.54,20.54,12.9
2024.12.02 20.55,20.55,13.69
2024.12.02 20.56,20.56,14.26
2024.12.02 20.57,20.57,14.32
2024.12.02 20.58,20.58,14.95
2024.12.02 20.59,20.59,14.61
2024.12.02 21.00,21.00,13.8
2024.12.02 21.01,21.01,13.35
2024.12.02 21.02,21.02,13.91
2024.12.02 21.03,21.03,13.76
2024.12.02 21.04,21.04,13.0
2024.12.02 21.05,21.05,12.67
2024.12.02 21.06,21.06,12.11
2024.12.02 21.07,21.07,13.8
2024.12.02 21.08,21.08,14.9
2024.12.02 21.09,21.09,15.15
2024.12.02 21.10,21.10,14.81
2024.12.02 21.11,21.11,14.05
2024.12.02 21.12,21.12,14.6
2024.12.02 21.13,21.13,14.56
2024.12.02 21.14,21.14,13.76
2024.12.02 21.15,21.15,13.56
2024.12.02 21.16,21.16,12.97
2024.12.02 21.17,21.17,12.45
2024.12.02 21.18,21.18,12.85
2024.12.02 21.19,21.19,12.91
2024.12.02 21.20,21.20,13.7
2024.12.02 21.22,21.22,14.25
2024.12.02 21.23,21.23,14.07
2024.12.02 21.24,21.24,13.56
2024.12.02 21.25,21.25,12.73
2024.12.02 21.26,21.26,13.56
2024.12.02 21.27,21.27,14.5
2024.12.02 21.28,21.28,14.37
2024.12.02 21.29,21.29,14.37
2024.12.02 21.30,21.30,14.25
2024.12.02 21.31,21.31,14.47
2024.12.02 21.32,21.32,13.73
2024.12.02 21.33,21.33,13.11
2024.12.02 21.34,21.34,12.98
2024.12.02 21.35,21.35,12.85
2024.12.02 21.36,21.36,13.39
2024.12.02 21.37,21.37,13.23
2024.12.02 21.38,21.38,13.52
2024.12.02 21.39,21.39,14.94
2024.12.02 21.40,21.40,15.0
2024.12.02 21.41,21.41,15.01
2024.12.02 21.42,21.42,14.37
2024.12.02 21.43,21.43,13.82
2024.12.02 21.44,21.44,14.0
2024.12.02 21.45,21.45,13.91
2024.12.02 21.46,21.46,13.53
2024.12.02 21.47,21.47,13.61
2024.12.02 21.48,21.48,15.12
2024.12.02 21.49,21.49,14.83
2024.12.02 21.50,21.50,13.87
2024.12.02 21.51,21.51,13.66
2024.12.02 21.52,21.52,13.3
2024.12.02 21.53,21.53,14.07
2024.12.02 21.54,21.54,14.31
2024.12.02 21.55,21.55,14.32
2024.12.02 21.56,21.56,13.57
2024.12.02 21.58,21.58,14.07
2024.12.02 21.59,21.59,15.23
2024.12.02 22.00,22.00,16.03
2024.12.02 22.01,22.01,15.53
2024.12.02 22.02,22.02,14.09
2024.12.02 22.04,22.04,14.5
2024.12.02 22.05,22.05,14.7
2024.12.02 22.06,22.06,14.85
2024.12.02 22.07,22.07,14.72
2024.12.02 22.09,22.09,14.79
2024.12.02 22.10,22.10,15.94
2024.12.02 22.11,22.11,15.66
2024.12.02 22.12,22.12,16.23
2024.12.02 22.13,22.13,16.05
2024.12.02 22.14,22.14,15.35
2024.12.02 22.15,22.15,14.34
2024.12.02 22.16,22.16,14.49
2024.12.02 22.17,22.17,15.17
2024.12.02 22.19,22.19,14.36
2024.12.02 22.20,22.20,14.4
2024.12.02 22.21,22.21,15.08
2024.12.02 22.22,22.22,14.09
2024.12.02 22.23,22.23,14.1
2024.12.02 22.24,22.24,13.97
2024.12.02 22.25,22.25,14.05
2024.12.02 22.26,22.26,14.1
2024.12.02 22.27,22.27,13.67
2024.12.02 22.29,22.29,14.26
2024.12.02 22.30,22.30,13.53
2024.12.02 22.31,22.31,13.6
2024.12.02 22.32,22.32,13.82
2024.12.02 22.34,22.34,13.87
2024.12.02 22.35,22.35,13.12
2024.12.02 22.36,22.36,14.93
2024.12.02 22.37,22.37,17.19
2024.12.02 22.38,22.38,17.02
2024.12.02 22.39,22.39,16.12
2024.12.02 22.40,22.40,15.95
2024.12.02 22.41,22.41,15.85
2024.12.02 22.42,22.42,15.09
2024.12.02 22.43,22.43,15.34
2024.12.02 22.45,22.45,15.14
2024.12.02 22.46,22.46,14.2
2024.12.02 22.47,22.47,14.92
2024.12.02 22.48,22.48,14.53
2024.12.02 22.50,22.50,14.3
2024.12.02 22.51,22.51,14.15
2024.12.02 22.52,22.52,13.44
2024.12.02 22.53,22.53,13.37
2024.12.02 22.54,22.54,14.24
2024.12.02 22.55,22.55,14.67
2024.12.02 22.56,22.56,14.4
2024.12.02 22.57,22.57,15.27
2024.12.02 22.58,22.58,14.93
2024.12.02 23.00,23.00,14.45
2024.12.02 23.01,23.01,14.7
2024.12.02 23.02,23.02,14.9
2024.12.02 23.03,23.03,15.54
2024.12.02 23.05,23.05,16.16
2024.12.02 23.06,23.06,15.34
2024.12.02 23.07,23.07,14.98
2024.12.02 23.08,23.08,14.48
2024.12.02 23.09,23.09,14.55
2024.12.02 23.10,23.10,14.88
2024.12.02 23.11,23.11,14.7
2024.12.02 23.12,23.12,13.9
2024.12.02 23.13,23.13,14.15
2024.12.02 23.15,23.15,14.16
2024.12.02 23.16,23.16,13.92
2024.12.02 23.17,23.17,14.7
2024.12.02 23.18,23.18,15.11
2024.12.02 23.19,23.19,16.69
2024.12.02 23.20,23.20,18.45
2024.12.02 23.21,23.21,17.88
2024.12.02 23.22,23.22,16.93
2024.12.02 23.23,23.23,16.08
2024.12.02 23.24,23.24,15.41
2024.12.02 23.25,23.25,15.49
2024.12.02 23.26,23.26,16.32
2024.12.02 23.27,23.27,16.25
2024.12.02 23.28,23.28,16.19
2024.12.02 23.29,23.29,15.47
2024.12.02 23.30,23.30,14.37
2024.12.02 23.31,23.31,15.66
2024.12.02 23.32,23.32,16.5
2024.12.02 23.33,23.33,17.05
2024.12.02 23.34,23.34,16.99
2024.12.02 23.35,23.35,17.22
2024.12.02 23.36,23.36,17.05
2024.12.02 23.37,23.37,17.64
2024.12.02 23.38,23.38,18.19
2024.12.02 23.39,23.39,18.14
2024.12.02 23.40,23.40,16.28
2024.12.02 23.41,23.41,15.33
2024.12.02 23.42,23.42,14.2
2024.12.02 23.43,23.43,13.89
2024.12.02 23.44,23.44,13.95
2024.12.02 23.45,23.45,14.85
2024.12.02 23.46,23.46,14.66
2024.12.02 23.47,23.47,15.53
2024.12.02 23.48,23.48,16.61
2024.12.02 23.49,23.49,17.28
2024.12.02 23.51,23.51,17.77
2024.12.02 23.52,23.52,18.09
2024.12.02 23.53,23.53,18.46
2024.12.02 23.54,23.54,18.21
2024.12.02 23.55,23.55,17.73
2024.12.02 23.57,23.57,17.52
2024.12.02 23.58,23.58,17.87
2024.12.02 23.59,23.59,17.07
2024.12.03 00.00,00.00,16.29
2024.12.03 00.02,00.02,15.87
2024.12.03 00.03,00.03,15.52
2024.12.03 00.04,00.04,15.36
2024.12.03 00.05,00.05,15.68
2024.12.03 00.06,00.06,16.11
2024.12.03 00.07,00.07,15.85
2024.12.03 00.08,00.08,15.64
2024.12.03 00.09,00.09,14.91
2024.12.03 00.10,00.10,12.85
2024.12.03 00.12,00.12,13.93
2024.12.03 00.13,00.13,17.13
2024.12.03 00.14,00.14,16.36
2024.12.03 00.15,00.15,15.24
2024.12.03 00.16,00.16,14.65
2024.12.03 00.17,00.17,14.73
2024.12.03 00.18,00.18,14.67
2024.12.03 00.19,00.19,14.78
2024.12.03 00.20,00.20,14.51
2024.12.03 00.22,00.22,12.87
2024.12.03 00.23,00.23,14.15
2024.12.03 00.24,00.24,13.97
2024.12.03 00.25,00.25,13.91
2024.12.03 00.27,00.27,12.55
2024.12.03 00.28,00.28,13.26
2024.12.03 00.29,00.29,12.73
2024.12.03 00.30,00.30,13.11
2024.12.03 00.31,00.31,12.81
2024.12.03 00.32,00.32,13.04
2024.12.03 00.33,00.33,14.1
2024.12.03 00.34,00.34,15.29
2024.12.03 00.35,00.35,14.75
2024.12.03 00.36,00.36,15.5
2024.12.03 00.38,00.38,17.06
2024.12.03 00.39,00.39,18.0
2024.12.03 00.40,00.40,17.32
2024.12.03 00.41,00.41,17.3
2024.12.03 00.43,00.43,17.8
2024.12.03 00.44,00.44,18.18
2024.12.03 00.45,00.45,17.71
2024.12.03 00.46,00.46,17.64
2024.12.03 00.47,00.47,17.42
2024.12.03 00.48,00.48,18.13
2024.12.03 00.49,00.49,17.31
2024.12.03 00.50,00.50,16.42
2024.12.03 00.51,00.51,15.62
2024.12.03 00.53,00.53,13.98
2024.12.03 00.54,00.54,13.82
2024.12.03 00.55,00.55,14.06
2024.12.03 00.56,00.56,16.17
2024.12.03 00.58,00.58,15.25
2024.12.03 00.59,00.59,16.52
2024.12.03 01.00,01.00,16.4
2024.12.03 01.01,01.01,16.18
2024.12.03 01.02,01.02,15.89
2024.12.03 01.03,01.03,16.16
2024.12.03 01.04,01.04,15.9
2024.12.03 01.05,01.05,15.6
2024.12.03 01.06,01.06,15.65
2024.12.03 01.08,01.08,15.55
2024.12.03 01.09,01.09,15.43
2024.12.03 01.10,01.10,15.31
2024.12.03 01.11,01.11,16.17
2024.12.03 01.12,01.12,16.9
2024.12.03 01.13,01.13,18.07
2024.12.03 01.14,01.14,17.93
2024.12.03 01.15,01.15,18.03
2024.12.03 01.16,01.16,19.27
2024.12.03 01.17,01.17,20.23
2024.12.03 01.18,01.18,19.2
2024.12.03 01.19,01.19,18.21
2024.12.03 01.20,01.20,18.43
2024.12.03 01.21,01.21,17.6
2024.12.03 01.22,01.22,15.51
2024.12.03 01.23,01.23,14.09
2024.12.03 01.24,01.24,15.59
2024.12.03 01.25,01.25,15.8
2024.12.03 01.26,01.26,15.2
2024.12.03 01.27,01.27,16.8
2024.12.03 01.28,01.28,18.88
2024.12.03 01.29,01.29,19.14
2024.12.03 01.30,01.30,18.64
2024.12.03 01.31,01.31,18.29
2024.12.03 01.32,01.32,17.86
2024.12.03 01.33,01.33,19.24
2024.12.03 01.34,01.34,17.84
2024.12.03 01.35,01.35,16.35
2024.12.03 01.36,01.36,14.72
2024.12.03 01.37,01.37,14.93
2024.12.03 01.38,01.38,17.45
2024.12.03 01.39,01.39,16.79
2024.12.03 01.40,01.40,15.44
2024.12.03 01.41,01.41,15.78
2024.12.03 01.42,01.42,16.88
2024.12.03 01.44,01.44,18.92
2024.12.03 01.45,01.45,18.44
2024.12.03 01.46,01.46,17.5
2024.12.03 01.47,01.47,16.26
2024.12.03 01.48,01.48,15.95
2024.12.03 01.50,01.50,15.82
2024.12.03 01.51,01.51,14.53
2024.12.03 01.52,01.52,15.05
2024.12.03 01.53,01.53,14.83
2024.12.03 01.55,01.55,14.99
2024.12.03 01.56,01.56,15.92
2024.12.03 01.57,01.57,14.75
2024.12.03 01.58,01.58,15.24
2024.12.03 01.59,01.59,15.43
2024.12.03 02.00,02.00,15.46
2024.12.03 02.01,02.01,15.49
2024.12.03 02.02,02.02,14.55
2024.12.03 02.03,02.03,14.39
2024.12.03 02.05,02.05,14.47
2024.12.03 02.06,02.06,13.77
2024.12.03 02.07,02.07,13.3
2024.12.03 02.08,02.08,13.22
2024.12.03 02.09,02.09,12.88
2024.12.03 02.10,02.10,14.22
2024.12.03 02.11,02.11,14.92
2024.12.03 02.12,02.12,13.82
2024.12.03 02.13,02.13,13.74
2024.12.03 02.15,02.15,13.36
2024.12.03 02.16,02.16,13.71
2024.12.03 02.17,02.17,13.36
2024.12.03 02.18,02.18,14.2
2024.12.03 02.20,02.20,13.68
2024.12.03 02.21,02.21,13.72
2024.12.03 02.22,02.22,13.49
2024.12.03 02.23,02.23,13.0
2024.12.03 02.24,02.24,13.45
2024.12.03 02.25,02.25,14.03
2024.12.03 02.26,02.26,13.31
2024.12.03 02.27,02.27,13.53
2024.12.03 02.28,02.28,13.53
2024.12.03 02.29,02.29,14.33
2024.12.03 02.31,02.31,15.23
2024.12.03 02.32,02.32,14.97
2024.12.03 02.33,02.33,14.37
2024.12.03 02.34,02.34,13.79
2024.12.03 02.36,02.36,14.47
2024.12.03 02.37,02.37,14.24
2024.12.03 02.38,02.38,13.88
2024.12.03 02.39,02.39,12.83
2024.12.03 02.40,02.40,13.73
2024.12.03 02.41,02.41,14.04
2024.12.03 02.42,02.42,15.68
2024.12.03 02.43,02.43,16.58
2024.12.03 02.44,02.44,16.77
2024.12.03 02.46,02.46,16.73
2024.12.03 02.47,02.47,15.97
2024.12.03 02.48,02.48,16.21
2024.12.03 02.49,02.49,15.6
2024.12.03 02.51,02.51,17.08
2024.12.03 02.52,02.52,15.95
2024.12.03 02.53,02.53,15.39
2024.12.03 02.54,02.54,15.67
2024.12.03 02.55,02.55,15.42
2024.12.03 02.56,02.56,15.15
2024.12.03 02.57,02.57,16.15
2024.12.03 02.58,02.58,16.2
2024.12.03 02.59,02.59,17.09
2024.12.03 03.01,03.01,16.69
2024.12.03 03.02,03.02,16.5
2024.12.03 03.03,03.03,15.83
2024.12.03 03.04,03.04,15.16
2024.12.03 03.05,03.05,15.87
2024.12.03 03.06,03.06,17.63
2024.12.03 03.07,03.07,17.3
2024.12.03 03.08,03.08,17.88
2024.12.03 03.09,03.09,17.5
2024.12.03 03.10,03.10,16.88
2024.12.03 03.11,03.11,17.04
2024.12.03 03.12,03.12,16.07
2024.12.03 03.13,03.13,15.28
2024.12.03 03.14,03.14,15.46
2024.12.03 03.15,03.15,15.32
2024.12.03 03.16,03.16,16.26
2024.12.03 03.17,03.17,16.13
2024.12.03 03.18,03.18,14.95
2024.12.03 03.20,03.20,13.99
2024.12.03 03.22,03.22,13.24
2024.12.03 03.23,03.23,13.06
2024.12.03 03.24,03.24,14.11
2024.12.03 03.25,03.25,16.53
2024.12.03 03.26,03.26,16.82
2024.12.03 03.27,03.27,15.52
2024.12.03 03.28,03.28,14.6
2024.12.03 03.29,03.29,14.53
2024.12.03 03.30,03.30,15.91
2024.12.03 03.31,03.31,15.28
2024.12.03 03.32,03.32,14.17
2024.12.03 03.33,03.33,11.86
2024.12.03 03.34,03.34,11.38
2024.12.03 03.35,03.35,12.86
2024.12.03 03.37,03.37,14.42
2024.12.03 03.38,03.38,14.38
2024.12.03 03.39,03.39,14.05
2024.12.03 03.40,03.40,13.31
2024.12.03 03.41,03.41,12.67
2024.12.03 03.43,03.43,13.85
2024.12.03 03.44,03.44,13.95
2024.12.03 03.45,03.45,14.36
2024.12.03 03.46,03.46,14.75
2024.12.03 03.48,03.48,14.04
2024.12.03 03.49,03.49,13.39
2024.12.03 03.50,03.50,13.91
2024.12.03 03.51,03.51,14.4
2024.12.03 03.52,03.52,13.7
2024.12.03 03.53,03.53,13.56
2024.12.03 03.54,03.54,15.22
2024.12.03 03.55,03.55,15.88
2024.12.03 03.56,03.56,15.81
2024.12.03 03.58,03.58,13.8
2024.12.03 03.59,03.59,14.04
2024.12.03 04.00,04.00,14.02
2024.12.03 04.01,04.01,14.1
2024.12.03 04.02,04.02,14.45
2024.12.03 04.03,04.03,14.71
2024.12.03 04.04,04.04,15.79
2024.12.03 04.05,04.05,16.33
2024.12.03 04.06,04.06,16.9
2024.12.03 04.08,04.08,16.59
2024.12.03 04.09,04.09,16.86
2024.12.03 04.10,04.10,16.48
2024.12.03 04.11,04.11,16.28
2024.12.03 04.13,04.13,16.69
2024.12.03 04.14,04.14,16.3
2024.12.03 04.15,04.15,15.71
2024.12.03 04.16,04.16,15.09
2024.12.03 04.17,04.17,14.41
2024.12.03 04.18,04.18,14.04
2024.12.03 04.19,04.19,13.25
2024.12.03 04.20,04.20,13.03
2024.12.03 04.21,04.21,12.94
2024.12.03 04.22,04.22,13.35
2024.12.03 04.24,04.24,13.95
2024.12.03 04.25,04.25,13.42
2024.12.03 04.26,04.26,12.89
2024.12.03 04.27,04.27,13.35
2024.12.03 04.29,04.29,13.87
2024.12.03 04.30,04.30,13.07
2024.12.03 04.31,04.31,13.5
2024.12.03 04.32,04.32,13.85
2024.12.03 04.33,04.33,13.78
2024.12.03 04.34,04.34,14.36
2024.12.03 04.35,04.35,15.23
2024.12.03 04.36,04.36,15.54
2024.12.03 04.37,04.37,15.25
2024.12.03 04.39,04.39,15.41
2024.12.03 04.40,04.40,14.63
2024.12.03 04.41,04.41,15.35
2024.12.03 04.42,04.42,14.75
2024.12.03 04.44,04.44,17.11
2024.12.03 04.45,04.45,17.51
2024.12.03 04.46,04.46,18.39
2024.12.03 04.47,04.47,17.41
2024.12.03 04.48,04.48,15.98
2024.12.03 04.49,04.49,14.98
2024.12.03 04.50,04.50,13.53
2024.12.03 04.51,04.51,13.76
2024.12.03 04.52,04.52,13.89
2024.12.03 04.54,04.54,14.06
2024.12.03 04.55,04.55,13.94
2024.12.03 04.56,04.56,14.17
2024.12.03 04.57,04.57,15.12
2024.12.03 04.58,04.58,15.45
2024.12.03 04.59,04.59,17.87
2024.12.03 05.00,05.00,20.54
2024.12.03 05.01,05.01,22.36
2024.12.03 05.02,05.02,21.25
2024.12.03 05.03,05.03,21.29
2024.12.03 05.04,05.04,19.89
2024.12.03 05.05,05.05,19.04
2024.12.03 05.06,05.06,17.03
2024.12.03 05.07,05.07,15.25
2024.12.03 05.08,05.08,14.95
2024.12.03 05.09,05.09,14.84
2024.12.03 05.10,05.10,13.9
2024.12.03 05.11,05.11,13.95
2024.12.03 05.12,05.12,13.6
2024.12.03 05.13,05.13,14.44
2024.12.03 05.14,05.14,14.17
2024.12.03 05.15,05.15,14.7
2024.12.03 05.16,05.16,14.93
2024.12.03 05.17,05.17,14.57
2024.12.03 05.18,05.18,14.64
2024.12.03 05.19,05.19,14.39
2024.12.03 05.20,05.20,14.26
2024.12.03 05.21,05.21,13.68
2024.12.03 05.22,05.22,13.85
2024.12.03 05.23,05.23,14.25
2024.12.03 05.24,05.24,14.48
2024.12.03 05.25,05.25,13.86
2024.12.03 05.26,05.26,13.09
2024.12.03 05.27,05.27,12.86
2024.12.03 05.28,05.28,12.18
2024.12.03 05.30,05.30,13.94
2024.12.03 05.44,05.44,14.84
2024.12.03 05.45,05.45,14.28
2024.12.03 05.46,05.46,13.95
2024.12.03 05.47,05.47,14.21
2024.12.03 05.48,05.48,14.77
2024.12.03 05.49,05.49,14.56
2024.12.03 05.50,05.50,14.26
2024.12.03 05.51,05.51,13.95
2024.12.03 05.52,05.52,14.04
2024.12.03 05.53,05.53,13.26
2024.12.03 05.54,05.54,13.03
2024.12.03 05.55,05.55,13.06
2024.12.03 05.56,05.56,12.84
2024.12.03 05.57,05.57,13.6
2024.12.03 05.58,05.58,14.5
2024.12.03 05.59,05.59,14.29
2024.12.03 06.00,06.00,15.42
2024.12.03 06.01,06.01,15.61
2024.12.03 06.02,06.02,15.07
2024.12.03 06.03,06.03,15.47
2024.12.03 06.04,06.04,15.46
2024.12.03 06.05,06.05,14.37
2024.12.03 06.06,06.06,14.44
2024.12.03 06.07,06.07,14.58
2024.12.03 06.09,06.09,14.45
2024.12.03 06.10,06.10,13.68
2024.12.03 06.15,06.15,14.78
2024.12.03 06.19,06.19,14.47
2024.12.03 06.21,06.21,13.4
2024.12.03 06.22,06.22,13.48
2024.12.03 06.25,06.25,13.73
2024.12.03 06.26,06.26,13.89
2024.12.03 06.27,06.27,13.53
2024.12.03 06.28,06.28,13.32
2024.12.03 06.29,06.29,12.99
2024.12.03 06.30,06.30,14.02
2024.12.03 06.31,06.31,14.68
2024.12.03 06.32,06.32,14.87
2024.12.03 06.33,06.33,14.14
2024.12.03 06.34,06.34,13.88
2024.12.03 06.35,06.35,14.59
2024.12.03 06.36,06.36,14.56
2024.12.03 06.37,06.37,13.85
2024.12.03 06.38,06.38,14.23
2024.12.03 06.42,06.42,13.98
2024.12.03 06.53,06.53,14.27
2024.12.03 06.54,06.54,13.99
2024.12.03 06.55,06.55,13.99
2024.12.03 06.56,06.56,14.93
2024.12.03 07.08,07.08,14.9
2024.12.03 07.09,07.09,14.73
2024.12.03 07.10,07.10,14.38
2024.12.03 07.11,07.11,14.47
2024.12.03 07.12,07.12,14.01
2024.12.03 07.13,07.13,14.29
2024.12.03 07.14,07.14,14.68
2024.12.03 07.16,07.16,13.52
2024.12.03 07.18,07.18,13.35
2024.12.03 07.23,07.23,13.46
2024.12.03 07.24,07.24,13.47
2024.12.03 07.26,07.26,12.9
2024.12.03 07.27,07.27,12.48
2024.12.03 07.28,07.28,12.78
2024.12.03 07.38,07.38,15.14
2024.12.03 07.39,07.39,15.29
2024.12.03 07.40,07.40,15.26
2024.12.03 07.41,07.41,14.27
2024.12.03 07.42,07.42,14.29
2024.12.03 07.43,07.43,13.01
2024.12.03 07.44,07.44,13.2
2024.12.03 07.45,07.45,13.59
2024.12.03 07.46,07.46,13.2
2024.12.03 07.47,07.47,13.38
2024.12.03 07.48,07.48,12.73
2024.12.03 07.49,07.49,13.95
2024.12.03 07.50,07.50,14.11
2024.12.03 07.57,07.57,14.19
2024.12.03 07.58,07.58,13.81
2024.12.03 08.01,08.01,14.4
2024.12.03 08.02,08.02,14.06
2024.12.03 08.03,08.03,13.74
2024.12.03 08.08,08.08,15.13
2024.12.03 08.09,08.09,14.28
2024.12.03 08.10,08.10,13.58
2024.12.03 08.11,08.11,13.72
2024.12.03 08.12,08.12,14.24
2024.12.03 08.28,08.28,0.0
2024.12.03 08.35,08.35,0.0
2024.12.03 08.38,08.38,0.0
2024.12.03 08.39,08.39,0.0
2024.12.03 08.58,08.58,14.97
2024.12.03 08.59,08.59,14.39
2024.12.03 09.00,09.00,14.06
2024.12.03 09.01,09.01,14.51
2024.12.03 09.02,09.02,14.18
2024.12.03 09.03,09.03,14.53
2024.12.03 09.04,09.04,14.22
2024.12.03 09.05,09.05,13.5
2024.12.03 09.12,09.12,14.14
2024.12.03 09.13,09.13,13.39
2024.12.03 09.14,09.14,13.22
2024.12.03 09.15,09.15,13.99
2024.12.03 09.16,09.16,13.83
2024.12.03 09.17,09.17,14.17
2024.12.03 09.19,09.19,12.66
2024.12.03 09.20,09.20,12.7
2024.12.03 09.21,09.21,12.49
2024.12.03 09.22,09.22,12.45
2024.12.03 09.24,09.24,13.1
2024.12.03 09.26,09.26,13.17
2024.12.03 09.28,09.28,13.72
2024.12.03 09.29,09.29,13.51
2024.12.03 09.30,09.30,14.21
2024.12.03 09.32,09.32,13.47
2024.12.03 09.33,09.33,12.97
2024.12.03 09.34,09.34,12.85
2024.12.03 09.35,09.35,12.85
2024.12.03 09.36,09.36,13.55
2024.12.03 09.37,09.37,13.85
2024.12.03 09.39,09.39,14.98
2024.12.03 09.41,09.41,14.16
2024.12.03 09.43,09.43,13.26
2024.12.03 09.45,09.45,14.68
2024.12.03 09.47,09.47,13.58
2024.12.03 09.49,09.49,14.9
2024.12.03 09.51,09.51,14.17
2024.12.03 09.53,09.53,13.82
2024.12.03 09.55,09.55,13.92
2024.12.03 09.56,09.56,14.24
2024.12.03 09.57,09.57,13.76
2024.12.03 09.58,09.58,14.09
2024.12.03 09.59,09.59,13.68
2024.12.03 10.22,10.22,12.63
2024.12.03 10.23,10.23,12.26
2024.12.03 10.24,10.24,12.54
2024.12.03 10.25,10.25,13.26
2024.12.03 10.26,10.26,13.58
2024.12.03 10.27,10.27,14.08
2024.12.03 10.28,10.28,14.65
2024.12.03 10.29,10.29,14.55
2024.12.03 10.30,10.30,14.0
2024.12.03 10.31,10.31,14.28
2024.12.03 10.32,10.32,12.99
2024.12.03 10.33,10.33,12.98
2024.12.03 10.34,10.34,13.36
2024.12.03 10.35,10.35,13.21
2024.12.03 10.36,10.36,13.26
2024.12.03 10.37,10.37,13.0
2024.12.03 10.38,10.38,13.28
2024.12.03 10.39,10.39,13.92
2024.12.03 10.40,10.40,14.58
2024.12.03 10.41,10.41,14.09
2024.12.03 10.43,10.43,14.31
2024.12.03 10.44,10.44,13.74
2024.12.03 10.46,10.46,14.22
2024.12.03 10.47,10.47,14.09
2024.12.03 10.48,10.48,13.63
2024.12.03 10.49,10.49,14.15
2024.12.03 10.50,10.50,13.54
2024.12.03 10.51,10.51,13.26
2024.12.03 10.52,10.52,13.16
2024.12.03 10.53,10.53,13.84
2024.12.03 10.54,10.54,13.42
2024.12.03 10.55,10.55,13.66
2024.12.03 10.56,10.56,13.79
2024.12.03 10.58,10.58,13.31
2024.12.03 10.59,10.59,13.85
2024.12.03 11.00,11.00,14.44
2024.12.03 11.01,11.01,15.15
2024.12.03 11.02,11.02,14.85
2024.12.03 11.03,11.03,13.92
2024.12.03 11.04,11.04,13.8
2024.12.03 11.05,11.05,13.86
2024.12.03 11.06,11.06,13.86
2024.12.03 11.07,11.07,13.95
2024.12.03 11.08,11.08,13.81
2024.12.03 11.09,11.09,13.62
2024.12.03 11.10,11.10,14.67
2024.12.03 11.11,11.11,14.57
2024.12.03 11.12,11.12,13.65
2024.12.03 11.13,11.13,14.35
2024.12.03 11.14,11.14,14.57
2024.12.03 11.15,11.15,14.04
2024.12.03 11.16,11.16,13.86
2024.12.03 11.17,11.17,14.14
2024.12.03 11.18,11.18,15.18
2024.12.03 11.19,11.19,15.15
2024.12.03 11.20,11.20,14.28
2024.12.03 11.21,11.21,14.34
2024.12.03 11.22,11.22,13.89
2024.12.03 11.23,11.23,14.02
2024.12.03 11.24,11.24,14.16
2024.12.03 11.25,11.25,14.04
2024.12.03 11.26,11.26,13.43
2024.12.03 11.27,11.27,14.02
2024.12.03 11.28,11.28,14.52
2024.12.03 11.29,11.29,14.95
2024.12.03 11.30,11.30,14.17
2024.12.03 11.31,11.31,13.91
2024.12.03 11.32,11.32,13.57
2024.12.03 11.33,11.33,14.4
2024.12.03 11.34,11.34,13.75
2024.12.03 11.35,11.35,14.05
2024.12.03 11.36,11.36,14.51
2024.12.03 11.37,11.37,14.99
2024.12.03 11.38,11.38,15.6
2024.12.03 11.39,11.39,14.31
2024.12.03 11.40,11.40,14.09
2024.12.03 11.41,11.41,14.5
2024.12.03 11.42,11.42,13.83
2024.12.03 11.43,11.43,13.29
2024.12.03 11.44,11.44,13.42
2024.12.03 11.47,11.47,13.68
2024.12.03 11.48,11.48,14.15
2024.12.03 11.49,11.49,14.83
2024.12.03 11.50,11.50,14.72
2024.12.03 11.51,11.51,14.08
2024.12.03 11.52,11.52,13.67
2024.12.03 11.53,11.53,13.31
2024.12.03 11.54,11.54,12.63
2024.12.03 11.55,11.55,13.63
2024.12.03 11.59,11.59,12.96
2024.12.03 12.00,12.00,12.51
2024.12.03 12.01,12.01,13.16
2024.12.03 12.02,12.02,13.05
2024.12.03 12.03,12.03,13.6
2024.12.03 12.04,12.04,13.6
2024.12.03 12.05,12.05,14.01
2024.12.03 12.06,12.06,13.63
2024.12.03 12.07,12.07,14.4
2024.12.03 12.08,12.08,14.68
2024.12.03 12.09,12.09,14.52
2024.12.03 12.10,12.10,14.57
2024.12.03 12.11,12.11,14.76
2024.12.03 12.12,12.12,14.81
2024.12.03 12.13,12.13,14.93
2024.12.03 12.18,12.18,14.34
2024.12.03 12.19,12.19,14.55
2024.12.03 12.21,12.21,15.61
2024.12.03 12.22,12.22,14.78
2024.12.03 12.23,12.23,13.61
2024.12.03 12.24,12.24,13.68
2024.12.03 12.25,12.25,14.01
2024.12.03 12.26,12.26,13.57
2024.12.03 12.27,12.27,13.69
2024.12.03 12.28,12.28,13.45
2024.12.03 12.29,12.29,13.64
